text,label
“D30  bakit kaya wla to sa news (why are these not in the news)”,MISLEADING
“anchored on the key principle that what one learns in the workplace must count as academic credits.”,MISLEADING
“Makakain ba ‘yang infrastructure? (Can infrastructure be eaten?)”,MISLEADING
"“if a candidate accepted any form of financial contribution, it is grounds for disqualification,”",MISLEADING
“not released any recent post mentioning nor explaining the photo of St. Luke’s Medical Center – QC with pink lights”,MISLEADING
“At alam ba ninyo na ang NINOY INTERNATIONAL AIRPORT AY PROYEKTO YAN NI DATING PANGULONG MARCOS AT DATI NAKAPANGALAN sa MANILA INTERNATIONAL AIRPORT (And did you know that the Ninoy International Airport was a project of former president Marcos and was once named Manila International Airport).”,MISLEADING
“would no longer have figured into the index calculation regardless of the time frame.”,MISLEADING
"“[H]e did not complete his degree, but was awarded a Special Diploma in Social Studies in 1978.”",MISLEADING
"“is not a full graduate Diploma,”",MISLEADING
"“preservation, beautification, improvement, and gainful utilization”",MISLEADING
“to ensure transparency and accountability in public service”,MISLEADING
"“There are no ongoing projects of the PhilSA related to local launch sites at this time, although PhilSA continues to study possibilities for international cooperation or partnership, and the technical and economic feasibility of such a facility and other infrastructure that support the local space ecosystem,”",MISLEADING
“BBM SUPPORTER LEFT DEVASTATED AFTER BEING SHOUTED AT BY MARCOS FOR SAYING ‘HI’”,MISLEADING
"“MANNY PACQUIAO NAG VIRAL MGA WARAY ISABAK SA GYERA NG CHINA (Manny Pacquiao went viral, will send Warays to a war [against] China).”",MISLEADING
"“ITO NG [sic] HINIHINTAY NYO GUYS may Kaso Pala itong c Leni (This is what you’ve been waiting for guys, Leni apparently has a case).”",MISLEADING
“These ‘river warriors’ have helped clean the Philippines’ Pasig River for over a decade.”,MISLEADING
“These ‘river warriors’ have helped clean the Philippines’ Pasig River for over a decade.”,MISLEADING
"“Santa Mama, pinatungan ng patong-patong na kaso (Saint Mama was charged with several cases).”",MISLEADING
"“Santa Mama, pinatungan ng patong-patong na kaso (Saint Mama was charged with several cases).”",MISLEADING
"“the financing, design, construction, implementation, operation and maintenance”",MISLEADING
"“the financing, design, construction, implementation, operation and maintenance”",MISLEADING
“localities’ needs or their record of good governance.”,MISLEADING
"“pero Leni is lugaw rin,”",MISLEADING
“I may or I may not but preferably I’d like to stay neutral.”,MISLEADING
“has forged any agreement with any of the political parties running in the May 2022 elections.”,MISLEADING
"“[B]akit ganun kung sino di kurap Sila yung walang nagawa, Yung mga kurap madaming nagawa (Why is it that those who were not corrupt were the ones who have done nothing, while the ones who are corrupt have done many things). #duterte #dutertelangmalakas”",MISLEADING
"“Sabihin man nila ang anuman ang nais nilang sabihin sa mga Marcos lalo na kay ginang Imelda, isa lang po talaga ang nakakaalam ng totoo: ang Panginoong Diyos.”",MISLEADING
“satire/parody and political commentary platform.”,MISLEADING
"“BABALA SA MGA BOTANTE HUWAG KAYONG BUMOTO KAHIT ISA NITONG MGA PARTY LIST NA KONTRA GOBYERNO,, SAYANG ANG BUWIS NATIN TAONG BAYAN.”",MISLEADING
“They are in a better place now”,MISLEADING
“fake news you can trust.”,MISLEADING
"“That’s obviously not credible and simply erroneous as the PDP Laban Party already announced its official endorsement of the candidacy of Bongbong Marcos and Sara Duterte in an Official Party Resolution dated 21 March 2022,”",MISLEADING
"“Kulay Pink ang Rosas Dami pala kaso (Roses are pink [she] apparently has a lot of cases),”",MISLEADING
"“HELLO MGA AKTIBISTA… MANDATORY ROTC IS ON THE GO NA! (Hello, activists… Mandatory ROTC is already on the go!)”",MISLEADING
"“Presyo ng Bigas (Price of rice in) front of GMALL (Gaisano Mall,) CALINAN DAVAO CITY near [the] overpass | Thanks DEPARTMENT OF AGRICULTURE.”",MISLEADING
"“The low-income household subsidy is definitely pushing through,”",MISLEADING
"“Isa sa pangunahing pangangailangan sa Metro Manila ay ang paanakan. Batid ito ni Pangulong Rodrigo Roa Duterte kayat (sic) walang news report, pinagawa niyang gusali ay makabago at maraming silid upang makayanan ang dami ng nanganganak (One of the primary needs in Metro Manila is a maternity hospital. President Duterte is aware of this that’s why, without publicity, he initiated the construction of the facility which is modern and has many rooms to support a huge number of pregnancies).”",MISLEADING
"“Basura ng mga taga-siyudad, taga-probinsya pa ang nagpalinis. Nilinis na nga, nagrereklamo pa. (The trash of city-dwellers was cleaned up by those in the provinces. It was tidied up yet they still complain.)”",MISLEADING
“Sobrang laki Ng buwayang NAHULI at namataan sa Antipolo ngayon umaga lang (A very large crocodile was caught and seen in Antipolo just this morning.)”,MISLEADING
“OA (over-exaggerated) headline to get views.”,MISLEADING
"“Hindi pagtatapos ang araw na ito, kundi tanda ng pagsisimula ng bagong kabanata– at tayo ang magkakasamang susulat nito. Tinanglawan natin ang landas ng isa’t isa; diretso lang tayo para mas marami pang matanglawan na iba.”",MISLEADING
"“What we teach in our schools, the materials used, must be rethought. I am not talking about history. I’m talking about the basics, the sciences, sharpening theoretical aptitude and imparting vocational skills,”",MISLEADING
"“For specific health advice we recommend that patients seek further information from their health providers,”",MISLEADING
“elevat[e] the decision to the Supreme Court for review.”,MISLEADING
“BINASTOS! China NAGCELEBRATE Sa Pagkamatay Ni Former Prime Minister Shinzo Abe (Disrespected! China celebrated the death of former [Japan] prime minister Shinzo Abe)!”,MISLEADING
"“did nothing for the country,”",MISLEADING
"“JUST IN : GOODNEWS! PRES BBM DOC.ONG PASOK DUQUE INALIS (Doc Ong in, Duque out).”",MISLEADING
"“‘Yong sina-suggest na bilhin ng gobyerno ang Petron, privatization, anytime po, pwede ko pa ipa-utang sa Philippine government, bilhin ninyo ito nang over five years to pay (On the suggestion that the government buy Petron, anytime, I can loan it to the Philippine government, buy it over five years to pay),”",MISLEADING
"“Leni Robredo may tinatagong lihim sa COA 25 Million hinahanap (Leni Robredo hiding a secret from the COA, P25 million being searched).”",MISLEADING
“exercise prudence in managing government funds.”,MISLEADING
“FINALLY. PRES MARCOS SIBAK AGAD.LOREN LEGARDA PAPALITAN NA SA SENADO (President Marcos immediately fired Loren Legarda replaced in Senate) LUCY TORRES VP SARA ???”,MISLEADING
"“Posts claiming that Her Majesty The Queen has released an official statement on the recently-concluded 2022 Philippine National Elections are incorrect,”",MISLEADING
"“President BBM, Ginulat Ang Chinese President na si Xi Jinping (President Marcos shocked Chinese President Xi Jinping).”",MISLEADING
“I agree with you na it’s high time that we really have to revisit itong 4Ps na batas natin (our 4Ps law)… We will leave it to the hands of our legislators to make the decision as we are just the implementers of this program.”,MISLEADING
“committed by people close to her family.”,MISLEADING
"“I think urging prosecutors to do one thing or another is interfering,”",MISLEADING
“boost local sustainable tourism in the province.”,MISLEADING
“facing numerous earthquakes every year.”,MISLEADING
"“improve the two countries’ cooperation on climate change mitigation, maritime security, agriculture and food security, and infrastructure development.”",MISLEADING
"“Yes, I’m in full support of having nuclear weapons in the country. So that we won’t be oppressed by China,”",MISLEADING
"“#ito na Deployment ban na | #mga pilipino bawal ng pumasok sa kuwait (This is it, there’s now a deployment ban | Filipinos not allowed to enter Kuwait anymore),”",MISLEADING
"“Pinalaks (sic) na talaga ni BBM ANG PINAS (BBM has really strengthened the Philippines). US-SoKor, US-Philippines Military Exercise.”",MISLEADING
"“We will be sinking a target vessel using a combination of artillery naval gunfire and aviation weapons … a combination of Philippine Air Force and US Air Force rockets and bombs, and our frigates,”",MISLEADING
“At puwersa ng Indonesia padating na sa Pilipinas para sa joint military drills. Dalawang bansa puspusan na rin ang preparasyon para sa darating na digmaan (And Indonesian forces are coming to the Philippines for joint military drills. The two countries’ preparation for war are in full swing).”,MISLEADING
"“Goodbye meralco | hello advance technology (sic) | MARCOS ADMINISTRATION,”",MISLEADING
“CHINA DI KINAYA ANG DEPENSA NG PINAS! NAPILITANG MAGPADALA NG 70 AIRCRAFT MALAPIT SA MGA ISLA (China couldn’t handle the Philippines’ defense! Forced to send 70 aircraft near the isles)!”,MISLEADING
"“Good. Well, the governance, walang gulo (there’s no conflict), we are at peace almost, and I [give] credit to the present administration. Kung ano yung nangyayari sa panahon niya, nakikita natin, very good (On what’s happening during his term, we see, it’s very good,”",MISLEADING
"“The BIR clarifies and denounces misleading job postings that had been circulating in various social media platforms, particularly Facebook and TikTok,”",MISLEADING
"“The order from Malacañang to rain bullets on protesters is verified,”",MISLEADING
"“Hindi po siya na-disqualify those two times kasi po walang kaso for disqualification noon. So ngayon, noong time na sinabi ko ‘yon, wala din pong kaso sa disqualification. But again, nagbago na po iyan dahil nagkaroon na ng kaso. Nag-file kahapon po,”",NEEDS CONTEXT
“FM issued 13th month pay law.”,NEEDS CONTEXT
"“More AEFIs are expectedly reported because billions of COVID-19 vaccine doses have been deployed in (a) short period,”",NEEDS CONTEXT
“Halatang posisyon lang ang habol (She’s obviously only after the position)”,NEEDS CONTEXT
"“I’m actually available next week. If they’re willing to adjust, let’s set it up. I’m always ready to face [them],”",NEEDS CONTEXT
"“Do NOT require proof of vaccination against COVID-19 for international travel as the only pathway or condition permitting international travel given limited global access and inequitable distribution of COVID-19 vaccines,”",NEEDS CONTEXT
"“when public safety requires it,”",NEEDS CONTEXT
"“Today I have asked 27 European leader(s) whether Ukraine will be in NATO. I have asked directly, everyone is afraid, no one answered.”",NEEDS CONTEXT
"“What does that mean? That means delay, while we are dying there,”",NEEDS CONTEXT
"“the truth always prevail (sic),”",NEEDS CONTEXT
“No individual or entity has been authorized to conduct any form of exit poll or unofficial tally.”,NEEDS CONTEXT
"“Maniwala po kayo at ang ating mga kababayan, hindi po totoo iyan, fake news po. Nagdeklara na po ang ating embahada sa New Zealand, wala po silang natanggap kahit isa lang na reklamo mula sa mga kababayan natin,”",NEEDS CONTEXT
"“Tuo ra gud mo ug ang atong kaigsuonan, di baya na tinuod, fake news na. Nideklarar na ang atong embahada sa New Zealand, wa silay nadawat nga bisan usa ka reklamo gikan sa atong kaigsuonan,”",NEEDS CONTEXT
"“voluntary group of individuals or organizations, usually not affiliated with any government, created to provide services or to advocate a public policy.”",NEEDS CONTEXT
"“If it will fail then hindi po natin ipagpapatuloy balik tayo sa 4Ps na every month (If it will fail, then we will not go ahead with the plan and just go back to monthly 4Ps).”",NEEDS CONTEXT
“largest volunteer network in the history of the country.”,NEEDS CONTEXT
“…any judgment rendered by such [a] body relating to a civilian is null and void for lack of jurisdiction.”,NEEDS CONTEXT
“[Paragis grass] cannot be recommended for the prevention or treatment of cancer in humans based on the lack of conclusive scientific evidence to support these claims.”,NEEDS CONTEXT
"“We should legalize the Communist Party of the Philippines and give them exactly the same forum to expound on their ideas. And once they have expounded on their ideas and the Filipino people should opt them, then we should, in the spirit of democracy, accept majority rule,”",NEEDS CONTEXT
"“Do you think Ateneo [de Manila University] will give an [honorary degree] to someone who’s stupid and out of their wits? Probably not. And now, it’s not just Ateneo, but also Harvard,”",NEEDS CONTEXT
“Pwede naman pala paandarin yung bataan Power plan (sic) hinaharang lang ninyo para mag hirap tayo (So the Bataan Nuclear Power Plant can be operated but you are blocking it so we will suffer)! ”,NEEDS CONTEXT
"“When the body’s cells lack water, the brain sends a signal to the pituitary gland to secrete vasopressin, a chemical that causes constriction of the blood vessels. This causes blood pressure to increase which leads to hypertension,”",NEEDS CONTEXT
"“Taking an OTC for acute diarrhea is an individual’s decision depending on his/her symptoms/ condition. The decision must also be informed which means it is always best to consult with a healthcare professional,”",NEEDS CONTEXT
"“Saang bansa to?! Bibili ng mga taong namatay na tapos kakataying at gawing ****** (From what country is this? They’ll buy dead people to butcher and turn into ******),”",NEEDS CONTEXT
"“If your water source is not clean, then that’s the time you get infections or intestinal issues after drinking water in a meal. But given the fact that almost all of us have access to sterile, potable water, none of these can contribute to intestinal issues,”",NEEDS CONTEXT
“I’m terribly disappointed. You don’t understand. Your government doesn’t understand that it’s a military coup and I have to resist it.”,NEEDS CONTEXT
"“Unhealthy lifestyle po. iyan yung kadalasang nangyayari kung bakit nai-istroke at hindi dapat sinisisi lang yung pagpapaaraw (Unhealthy lifestyle, that’s a frequent reason why people get [heat] stroke and being under the sun shouldn’t be the only thing to blame,”",NEEDS CONTEXT
"“Back in 2004 when tsunami as high as 4th floor of the building hits Aceh, Indonesia leaving 6000 people casualties [sic].”",NEEDS CONTEXT
“not seeking confrontation or conflict.”,NEEDS CONTEXT
"“Ingat po tayo mga kababayan [teary-eyed emoji] (Let’s be careful, fellow citizens)”",NEEDS CONTEXT
"“Hindi maaring hindi banggaitin ang pangalang Ferdinand Marcos Sr. sa pagtalakay ng paksa ukol sa diktadura,”",NEEDS CONTEXT
"“There is so much misinformation on social media and it is difficult for the layperson to discern which is true and which is not true,”",NO BASIS
“is because their wealth was not a result of individual or entrepreneurial endeavors and can be passed down generations or be truly given away.”,NO BASIS
"“We have banned more than a hundred people just in this post alone. If you already know what this page is all about, just don’t do anything stupid,”",SATIRE
"“was established to support and defend the achievements of Marcoses,”",SATIRE
“This page … was just made to either ridicule or make fun out of everything we deem as satirical worthy.”,SATIRE
“not proliferators of fake news”,SATIRE
"“Nahiya naman brother ko dun sa gurang na manyakol. At least mag cocaine man si Bongbong, di naman sya kasing pangit mo. (My brother was shamed by that old maniac. At least if Bongbong is into cocaine, he’s not as ugly as you).”",SATIRE
“making fun of important issues and personalities here in our community.”,SATIRE
"“irony, exaggeration, or absurdity for criticism or awareness, particularly in the context of political, religious, or social issues.”",SATIRE
“#hindipoitototoo (this is not true).”,SATIRE
"“My father can win this election without campagining [sic]. The same goes with me and any Marcos who are running for elective positions this 2022 election. We do not need to attend any interview, debate, or public meeting to win any election in any given time. The MARCOS name is already enough to make us win.”",SATIRE
“the Nation’s Greatest News Source”,SATIRE
“for the love of money.”,SATIRE
"“[M]as mabuti pa Ang ibang lahi nakakaintindi. (Foreigners have a better understanding),”",SATIRE
"“Dangerous! It’s not a car you can park aside when you stalled learning (sic) a manual,”",SATIRE
"“is for satire, parody, and entertainment purposes only”",SATIRE
“Budol in highest level ang mudos [sic] (His modus fools people at the highest level)”,SATIRE
"“Satire Only, Hindi Totoo (Not true)”",SATIRE
“made to either ridicule or make fun out of everything [they] deem as satirical worthy.”,SATIRE
“SATIRE | NOT CHRUE (TRUE).”,SATIRE
“the one and only fake women’s news magazine.”,SATIRE
"“for satire, parody, and entertain[ment]”",SATIRE
"“CAVITE, NAKASAMA SA LISTAHAN NG (included in the list of) ‘WORLD’S WORST PROVINCES TO LIVE IN’.”",SATIRE
"“PAUNAWA SA TANGA: SATIRE LANG TOH HOY (NOTICE TO STUPID PEOPLE: THIS IS JUST SATIRE),”",SATIRE
"“We have reported this to [Facebook] several times in the past but we believe the greater challenge for the media is how we can educate readers to be more discerning and to fact-check before sharing,”",SATIRE
"“students, alumni and the worldwide academic community”",SATIRE
“JUST IN : FINALLY! PRES DUTERTE CONFIRMED! PDP LABAN PINA-DISQUALIFY si PACQUIAO sa COMELEC sa 2022 (is getting Pacquiao disqualified at Comelec for 2022)?!!”,FALSE
"“Ayon sa naging pahayag ng ilang political expert, posible nang mangyari ang inaantay ng lahat: ang tambalang Bongbong Marcos at Rodrigo Duterte na mangyayari sa 2022 election… (According to statements by some political experts, everybody’s much-awaited [announcement] might happen: the tandem of Bongbong Marcos and Rodrigo Duterte in the 2022 elections).”",FALSE
"“pakinngan nyo po sa lhat ng nabukunahan nkkatakot kong totoo man to Bahala si Lord satin at buong mundo (To all those who got vaccinated, listen to this. This is scary. If this is true, may the Lord take care of us and of the whole world)… in Jesus Name.”",FALSE
“JUST IN : HALA! Cong.MARCOLETA HARAPANG BINASAG si DRILON/ ₱2.3B na KINURAK0T sa GOBYERNO IBINUNYAG (Cong. Marcoleta shames Drilon face-to-face/ ₱2.3 billion stolen from gov’t revealed).”,FALSE
“KAKAPASOK LANG (JUST IN) PRES DUTERTE BBM PACQUIAO MAYOR ISKO LENI DISQUALIFIED 1”,FALSE
“informal and practical cooperators from late 1968 up to [Aquino’s] assassination (in 1983).”,FALSE
"“Sa mga kandidato ho, ang kilala ko talaga ay si Leni, si Alan, si Chiz … Estudyante ko ‘yan noon. But Leni was talagang [UP] School of Economics. Si Bongbong Marcos naturuan ko na rin kasi nung nasa England siya, medyo hindi niya naiintindihan economics. Pinapunta ako sa Palasyo.”",FALSE
“find its way into the 2022 elections in the Philippines.”,FALSE
“a potential hazard to the health and safety of the public.”,FALSE
"“cannot prevent a crime that occurred prior to its establishment,”",FALSE
"“Second, remember the differences in governance. One is secretive with minimal transparency and the other started transparency in government transactions and freedom of information,”",FALSE
“confirmation that she will never run for president in the upcoming elections.”,FALSE
"“JUST IN : PRES DUTERTE CONFIRMED! MARCOS MAYOR SARA NAGFILE ng COC SEN.GO ISKO PACQUIAO LENI UMATRAS (Marcos, Mayor Sara files COC; Sen. Go, Isko, Pacquiao, Leni backs out).”",FALSE
“tarnish his image for the upcoming elections.”,FALSE
“reducing inequality within and among countries.”,FALSE
"“Happy Red Day! Lets Support Bongbong Marcos. Sama Sama Tayong Babangon Muli (Together, we will rise again).”",FALSE
“Dark Legacy: Human Rights under the Marcos Regime”,FALSE
“significantly reduce [COVID-19] mortality nor improve other clinical outcomes”,FALSE
“perpetual disqualification to hold public office.”,FALSE
"“We have not yet seen a pre-1964 profile of Marcos stating that he obtained the highest bar exam results in history. Best we can tell, that claim, and the unverifiable story that his score was lowered by the Supreme Court after a one-of-a-kind oral re-examination, were all fabrications put to print only in 1964… for campaign purposes,”",FALSE
“rigid screening and quality control to ascertain safety.”,FALSE
"“JUST IN: DILAWAN, KUMPIRMADONG BIGONG MAPA-DISQUALIFY si BONGBONG MARCOS| KAMPO ni ROBREDO NANLUMO (Yellows, confirmed to have failed in disqualifying Bongbong Marcos | Robredo camp disheartened)!”",FALSE
“we are making history for #BBM! this is history in Cagayan Valley!”,FALSE
"“revised to reflect more scientifically accurate language… and to provide more context and detail than previously possible in print dictionaries,”",FALSE
"“Fackt our mainstream media! Look at the grief of this man! How come we didn’t know about this?! He saluted every single SAF-44 then but not a single fcking media told us about it! To think, Noynoy Aquino was not here to receive them!!!”",FALSE
“The UniTeam Alliance’‘ was announced. It will be supporting Ferdinand “Bongbong”,FALSE
“charged with the gravest crimes of concern to the international community;”,FALSE
“plainly too costly for the Government to support and manage properly.”,FALSE
“bearing the character of ill-gotten wealth”,FALSE
“walang COA audit yung bilyones donated by other countries (billions of dollars donated by other countries were not audited by COA).”,FALSE
"“JUST IN : PDUTERTE COMELEC CONF!RMED, BBM DQ PETITION BINASURA NA MAYOR SARA Atty.CHONG LENI CARPIO”",FALSE
“PETITION DISMISSED NA. ITO ANG AYAW MAPANOOD NG MGA D1LAWAN”,FALSE
“Mga bangkay na naKita sa hagupit (Corpses found after the fury) #OdettePH 12/16/2021 #TyphonOdettePH #Mindanao #HagupitNiBagyongOdette #RIP.”,FALSE
“Japan & Philippines to implement the Original Blueprint of President Marcos. A vision of Apo Lakay to connect the entire Philippines via High Speed Highway is now being realized.”,FALSE
"“ALERT LEVEL 5, IPAPATUPAD SA BUONG LUZON! OMICRON, KUMAKALAT NA (will be implemented in the entire Luzon! Omicron now spreading)!”",FALSE
"“[The Pfizer vaccine for children] is not the same dosage given to adults. It is a lower dosage, and the concentration of the vaccine is also lower compared to what the adults are getting,”",FALSE
“anyone can get sick with COVID-19 and become seriously ill or die at any age.”,FALSE
"“Oi, Leni Robredo. Hindi mo ba napag-aralan sa law… Lahat ng tao alam yung tinatawag na anti-vagrancy law (Hey Leni Robredo. Have you not learned in law [school]… Everyone knows the anti-vagrancy law.)”",FALSE
“GUMASTOS NG KALAHATING BILYONG PISO SA ADVERTISEMENT PERO PAMBILI NG SARDINAS AT BIGAS PARA SA BIKTIMA NG BAGYO HUMIHINGI NG DONASYON ([Robredo] spent half a billion pesos on advertisements but begs for donations to buy sardines and rice for the victims of the typhoon).”,FALSE
“severe or life-threatening reactions are extremely rare”,FALSE
“understand the difference between right and wrong and the consequences of the wrongful act.”,FALSE
"“efforts to speed up vaccine development to address the ongoing COVID-19 pandemic have not sacrificed scientific standards, the integrity of the vaccine review process, or safety.”",FALSE
"“We see no evidence of any sort of breach… but of course we are working hard to validate these allegations,”",FALSE
"“The ongoing [Philippine Navy] modernization program enables the Navy to perform and fulfill its various naval roles and tasks, especially in addressing territorial defense and maritime security,”",FALSE
"“The claims in this video have been made on and off for the last three years. It is like a fantasy or a dream for whoever is behind these videos,”",FALSE
“because the job of the presidency is tough.”,FALSE
“Ang Napakamurang Kuryente sa Ilocos Norte sa pamumuno ni Bongbong Marcos at Imee Marcos (The very cheap electricity in Ilocos Norte under the leadership of Bongbong Marcos and Imee Marcos).”,FALSE
“People shouting ‘Marcos kami’ ‘Marcos Ini’ (We’re with Marcos) at Leni Robredo’s proclamation campaign in her own homecourt.”,FALSE
"“We have a global process for government requests to remove or restrict content. That process is the same in the Philippines as every other country around the world,”",FALSE
"“I have no life-threatening illness, only some inflammations on the legs due to rheumatoid arthritis (that) go away in only 2 to 4 days after medication,”",FALSE
“not a crime involving moral turpitude.”,FALSE
"“Grabe parang langgam pulang pula ang buong EDSA (Wow, like a swarm of ants, the entire EDSA is very red) #BBMSARA2022.”",FALSE
“destroying everything breathing in the world.”,FALSE
"“[For] barangay matters, hindi si Yorme ang nagme-memo (the mayor doesn’t send out memos.) Usually the memo will come from the Manila Barangay Bureau (MBB),”",FALSE
“Russia shut dowm (sic) jet of FA-27 at 8:AM RASCAL. #thelegend #ukraine #fyp”,FALSE
“modern and realistic cinematic war films”,FALSE
“war is not a joke.”,FALSE
"“Tens of thousands of Ilonggos attended the hugely successful Iloilo rally on their own initiative and at their own expense,”",FALSE
“Dito po mapapatunayan na hindi po nagbigay ng advance questions si Prof. Carlos sa mga kandidato. Tapos ‘yun ‘yung nirarason kaya hindi po nakapunta ‘yung kampo po ni Mama Lugaw?”,FALSE
"“This photo is from 2019. We were covering a rally led by Gabriela Women’s Party, and someone requested a photo of me holding up the sign. I obliged, as I support efforts to protect women and children from domestic violence.”",FALSE
"“The challenge is always how to encapsulate all you need to say in the 1.5 minutes given to you. Good thing the organizers gave us a pen and some sheets of paper. Very useful in organizing my thoughts,”",FALSE
"“Akalain mo, motor namin sinakyan ng VP papunta sa oval (Would you believe it, the VP rode our motorcycle on her way to the oval).”",FALSE
“KUNG HINDI DAHIL SA MGA AQUINO NA YAN SANA MAY SARILING NUCLEAR NA TAYO NGAYON (If not for the Aquinos we would have our own nuclear [power plant]).”,FALSE
“JAMES JIMENEZ TATANGGALAN NG LISENSYA NI PRRD AT SOLGEN CALIDA DAHIL SA ELlGAL (sic) NA UGNAYAN SA RAPPLER.”,FALSE
"“Ukrainian crisis spills over to the Asian region,”",FALSE
"“LOOK Kapin 70 mil ka mga tawo ang nagtambong sa Robredo-Pangilinan Grand People’s Rally sa Paglaum Sports Complex, Bacolod City.”",FALSE
“ito PALA totoong dahilan Bakit Walang TUMUTULONG sa UKRAINE (this is the real reason why Ukraine is not getting help)!”,FALSE
"“Kung papanuorin ang buong pagninilay, hindi ito patungkol kay VP Leni Robredo o sinumang kandidato kagaya ng sinasabi ng iba. Ito ay mga tagubilin para sa mga botante na maging mapanuri ayon sa mga katangian na panukala ng Salita ng Diyos,”",FALSE
"“Any record which has not been recently researched and verified by independent sources will be re-examined to ensure it is up-to-date, accurate, and compatible with our values and the values of the audiences we serve.”",FALSE
“GUINNESS WORLD RECORD LONGEST MOTORCADE BBM.”,FALSE
“Thank you TAIWAN NEWS for spreading the good new (sic) about BBM SARA TANDEM #UniTeamBBMSARA.”,FALSE
"“This is absolutely false. While the campaign has never had the money or machinery of other camps that have been preparing for far longer, there is certainly no lack of funds,”",FALSE
“sequestered? Pano napabenta? Bakit hinihingan ng estate tax? Oooops! Kalma sample lang yan! Hindi pa yan ang kabuuang yaman ng marcoses na sequestered! Kaya ngayon ang tanong? Sino nagbenta? San nappapunta nag pinagbentahan? Paano napabenta? Bakit binenta? Karapat dapat bang ibenta?”,FALSE
"“Meron talagang mga areas na nag-transmit na kaagad, and marami ring mga areas na, although hindi naman a hundred percent, came from North Luzon areas… So leading ‘yung sa vice presidential race noon si BBM but not so much kasi di pa naman ganoon karami ‘yung transmitted results,”",FALSE
"“COMELEC may inamin! BBM balak dayaing muli, 5.2 million Defective balots (sic) Nadiskubre (Comelec admitted something! Plans to cheat on BBM again, 5.2 million defective ballots discovered)!”",FALSE
"“Some of the other candidates are clearly seen to the right of VP Leni,”",FALSE
"“ Pipila sa ubang mga kandidato klaro kaayong makita sa tuo ni VP Leni,”",FALSE
"“The DOH also uses other metrics such as healthcare utilization to evaluate and recommend to higher authorities whether an escalation or de-escalation of Alert Levels is warranted,”",FALSE
"“During her entire tenure as Vice President, VP Leni has never asked to be prioritized for taking off or landing when traveling by air. Any claim to the contrary is a lie,”",FALSE
“Parang galing duty lang (Just like coming off from duty) @jpgrobredo”,FALSE
“close to signing a last will and testament”,FALSE
"“not known to be hostile to the NPA,”",FALSE
“VICTORY! BINA-SURA (sic) NA LAHAT (Junked all of it).”,FALSE
"“Voter turnout for the 2022 National and Local Elections stands at 83% – the highest turn-out for automated elections in Philippine history,”",FALSE
"“Tone–tonelada ang sinasabi nila, hanggang ngayon hindi pa nila mahanap. Hindi nila mahanap because it doesn’t exist ([We have] tons of gold, they say, yet it hasn’t been found up to now. They can’t find it because it doesn’t exist,”",FALSE
“harness whatever remaining resources to stimulate the economy”,FALSE
"“They [the Marcoses] allege that they were denied due process by not being given any opportunity to prove their lawful acquisition of the Malacañang Collection. This allegation cannot be given credence for being utterly baseless,”",FALSE
“stamped with the slogan ‘Courtesy of Imelda Marcos–Tulungan project’”,FALSE
“to promote the 150th birth anniversary of the Philippine national hero.”,FALSE
"“[T]his idea runs counter to UP’s legal mandate as delineated in RA 9500,”",FALSE
“Karen Hudes has not been employed by the World Bank since 2007 and is in no capacity authorized to represent any arm of the World Bank Group. Any claims otherwise by Ms. Hudes or her proxies are false and should not be viewed as credible.”,FALSE
"“by spreading disinformation, propagating hate speech, and undertaking criminal activities.”",FALSE
“JUST IN: GOODNEWS! PRES MARCOS PAPALITAN ang NAIA to MIA? Atty.GADON may EBDENSYA (sic) PINKLAWAN IYAK (President Marcos to change NAIA to MIA? Atty. Gadon has evidence; [Supporters of Vice President Leni Robredo] CRY)”,FALSE
"“JUST IN: HALA (Oh, no)! Pres.BBM GOODNEWS! (sic) Atty.GADON IPALIT sa SENADO KUMPIRMADO NA (Atty. Gadon to fill in slot in the Senate, it’s confirmed) / PRRD VPSARA MALACANANG”",FALSE
“There is no scientific evidence that an unpeeled onion can absorb germs and protect people in the room from bacteria or viruses.”,FALSE
"“JUST IN: HALA! PresMARCOS IPALIT si MARCOLETA sa SENADO CAYETANO TINULD0 KAN NA! (Oh, no! President Marcos to place Marcoleta in the Senate; Cayetano, finished!) ROBIN PRRD VPSARA”",FALSE
“uric acid cleanse [sic] & joint support”,FALSE
“That is something na kailangan mapag-usapan (that needs to be discussed). It cannot be decided overnight but initially it is something na napag-usapan namin ni President [Bongbong] Marcos (President Marcos and I talked about).”,FALSE
"“NAKARMA na! HONTIVEROS TULOYAN (sic) ng KINASOHAN (sic) ng OMBUDSMAN TRYDOR (sic) at HUDAS sa SENADO NAGULANTANG IYAK! (Bad karma! Hontiveros charged by the Ombudsman; traitors in Senate shocked, wept!)”",FALSE
"“Matapos ang PANG AAP (sic) SA KANYAI| (sic) WILLIE REVILLAME BAKUHA (sic) NA ang FREQUENCIES ng ABSCBN| DOS KINARMA! (After suffering, Willie Revillame secured the frequencies of ABS-CBN; [Channel] two, hit by karma!).”",FALSE
“Nakakagulat! Buong Detalye sa mga Alahas ni Imelda Marcos Na Madalas Suot ni Kris Aquino! (Shocking! Full details on the Imelda Marcos jewelry frequently worn by Kris Aquino!) #KrisAquino #imeldamarcos”,FALSE
